SMILES,Actual
CC[C@H](N)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NCc1ccccc1,1
CC[C@H](NC)C(=O)N[C@H]1[C@@H](CCN)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)NC(c2ccccc2)c3ccccc3)c4ccccc4,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CC[C@H]2NC[C@@H]([C@@H]12)c1c[nH]c2cc(F)ccc12,1
CN[C@@H](C)C(=O)N[C@@H](C1CCOCC1)C(=O)N1CCC[C@H]1c1cc2nc(C)nc(-c3ccc(F)cc3)c2[nH]1,1
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1cc2ccnc(-c3ccccc3)c2[nH]1)c1ccccc1,1
CC[C@H](N)C(=O)N[C@H]1CC[C@H]2CC[C@H](N2C1=O)C(=O)NCc1ccccc1,1
C[C@H](N)C(=O)Nc1nc(c(s1)-c1ccccc1)-c1ccccc1,1
CC[C@H](NC)C(=O)N[C@H]1[C@@H](CNC(=O)NCc2ccccc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CC[C@H](NC)C(=O)N[C@H]1[C@@H](CNCc2ccccc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)NC(c2ccccc2)c3ccccc3,1
CN[C@@H](C)C(=O)N[C@H]1CCC[C@H]2SC[C@H](N2C1=O)C(=O)Nc1cc(C)nn1-c1ccccc1,1
CC[C@H](N)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NC(c1ccccc1)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@H]1C\C=C/C[C@H]2[C@H](C[C@@H](C(=O)N[C@@H]3CCCc4ccccc34)N2C1=O)Cc1ccccc1,1
CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)Cc1ccccc1,1
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CC[C@H](NC(=O)c3ccc(C)c4ccccc34)[C@@H]12)C(C)(C)C,1
C[C@H](N)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CC[C@H]2NC[C@@H]([C@@H]12)c1c[nH]c2cc(F)ccc12,1
CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H]1CCc2ccccc12,1
C[C@H](N)C(=O)Nc1nc(COCc2cccc3ccccc23)c(Cc2ccccc2)s1,1
CN[C@@H](C)C(=O)N[C@@H]([C@@H](C)OC)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2C(C)=O)c1c[nH]c2cc(F)ccc12,1
CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2C(C)=O)c1c[nH]c2cc(F)ccc12,1
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2C(C)=O)c1c[nH]c2cc(F)ccc12)C(C)(C)C,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NCc2ccncc2,1
CC[C@H](N)C(=O)N[C@H]1[C@@H](CN(C)Cc2ccccc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CC[C@H](NC)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc2c(C)cccc2s1,1
CN[C@@H](C)C(=O)N[C@@H]([C@@H](C)OC)C(=O)N1CC[C@H]2NC[C@@H]([C@@H]12)c1c[nH]c2cc(F)ccc12,1
C[C@H](N)c1nc(co1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O,1
C[C@H](N)C(=O)N[C@H](C(=O)N1C[C@H](C[C@H]1C(=O)N[C@H]1CCCc2ccccc12)Oc1ccccc1)C(C)(C)C,1
CN[C@@H](C)C(=O)Nc1nc2C(CCc2s1)C(=O)NC3CCCc4ccccc34,1
CC[C@H](C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)N)C(C)C)C(N)=O,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc2cccc3cnccc23,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc2cccc3cccnc23,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H]2CCCN2C[C@H]1C(=O)N[C@@H]1CCOc2ccccc12,1
CN[C@@H](C)C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
C[C@H](N)C(=O)N[C@@H](Cc1ccc(cc1)C(N)=O)C(=O)N1C[C@H](C[C@H]1C(=O)N[C@@H]1CCc2ccccc12)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(cs1)-c1cccc2ccccc12)C(C)(C)C,1
CCC(CC)CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)N)C(C)C,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc2c(nc(C)nc2s1)-c1ccccc1,1
C[C@@H](N)[C@H]1CCC[C@H](N1)C(=O)N1C[C@H](C[C@H]1C(=O)N1CC[C@@H](C1)c1ccccc1)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@H]1CC[C@H](C[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)NC(=O)Cc1ccccc1,1
CN[C@@H](C)C(=O)N[C@H]1CCC[C@@H]2SC(C)(C)[C@H](N2C1=O)C(=O)Nc1cc(C)nn1-c1ccccc1,1
CN[C@@H](C)C(=O)N[C@H]1Cc2ccccc2[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H]1CCCc2ccccc12,1
CN[C@@H](C)C(=O)N[C@H]1CC[C@H](O)C[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CC[C@H](N)C(=O)N[C@H]1[C@@H](Cn2cc(nn2)[C@@H](O)CC)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CC[C@H]2NC[C@@H]([C@@H]12)c1cn(Cc2ccccc2)c2cc(F)ccc12,1
CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)N1CCC[C@H]1C(=O)NCC1CC1,1
N[C@H](Cc1ccccc1)C(=O)N[C@H]1[C@@H](CO)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
C[C@H](N)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@H]1CCc2ccccc12)C(C)(C)C,1
CN[C@@H](C)C(=O)N[C@@H](COC)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2S(C)(=O)=O)c1c[nH]c2cc(F)ccc12,1
CN[C@@H](C)C(=O)N[C@@H](C1CCOCC1)C(=O)N1CCC[C@H]1c1cc2ccnc(-c3ccc(F)cc3)c2[nH]1,1
CN[C@@H](C)C(=O)N[C@@H](COC)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2C(C)=O)c1c[nH]c2ccc(F)cc12,1
CC[C@H](N)C(=O)N[C@H]1CCC[C@H]2CC[C@H](N2C1=O)C(=O)NCc1ccccc1,1
CC[C@H](N)C(=O)N[C@H]1[C@@H](CN(CC)Cc2ccccc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@@H](C1CCOCC1)C(=O)N1CCC[C@H]1c1nc(cs1)-c1ccc(F)c2ccccc12,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1cc2nc(C)nc(-c3ccc(F)cc3)c2[nH]1,1
CN[C@@H](C)C(=O)N[C@@H](COC)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2c1ncccn1)c1c[nH]c2cc(F)ccc12,1
CN[C@H](Cc1ccccc1)C(=O)N[C@H]1[C@@H](CN)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CC[C@H](N)C(=O)N[C@H]1[C@@H](COC(=O)c2ccccc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2c1nccc(Cl)n1)c1c[nH]c2cc(F)ccc12,1
CN[C@@H](C)C(=O)N[C@@H]([C@@H](C)OC)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2Cc1ccccc1)c1c[nH]c2cc(F)ccc12,1
CN[C@@H](C)C(=O)N[C@@H](C1CCOCC1)C(=O)N1CCC[C@H]1c1cc2ccnc(-c3ccccc3Cl)c2[nH]1,1
CC[C@H](N)C(=O)N[C@H]1[C@@H](CNS(=O)(=O)c2ccc(C)cc2)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2Cc1ccccc1)c1c[nH]c2cc(F)ccc12)C(C)(C)C,1
CC[C@H](N)C(=C)N[C@H]1CC[C@H]2CC[C@H](N2C1=O)C(=O)NCc1ccccc1,1
C[C@H](N)C(=O)N[C@@H](C)C(=O)N1CC[C@@H]2[C@H]1[C@H](CN2C(C)=O)c1c[nH]c2cc(F)ccc12,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@@H](O)[C@@H]2[C@H]1[C@H](CN2C(=O)OCc1ccccc1)c1c[nH]c2cc(F)ccc12,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1cc2ncnc(-c3ccccc3)c2[nH]1,1
CC[C@@H](C(=O)N[C@H]1[C@H](CC[C@H]2CC[C@H](N2C1=O)C(=O)NCc3ccc(cc3)C(C)(C)C)CO)NC,1
C[C@@H]1CN([C@H](C[NH2+]1)CN2CCOC[C@H]2C)CC(=O)N3CC(c4c3cc(c(n4)CO)Cc5ccc(cc5)F)(C)C,1
C[C@@H]1CN([C@H](C[NH2+]1)CN2CCCC2=O)CC(=O)N3CC(c4c3cc(cn4)Cc5ccccc5)(C)C,1
C[C@@H]1CN([C@H](C[NH2+]1)CN2CCOC[C@H]2C)CC(=O)N3CC(c4c3cc(cn4)Cc5ccc(cc5)F)(C)C,1
C[C@@H]1CN([C@H](C[NH2+]1)C(=O)N2CCOCC2)CC(=O)N3CC(c4c3cc(cn4)Cc5ccccc5)(C)C,1
C[C@@H]1CN([C@H](C[NH2+]1)COC)CC(=O)N2CC(c3c2cc(cn3)Cc4ccccc4)(C)C,1
Cc1cnn(c1)C[C@H]2C[NH2+][C@@H](CN2CC(=O)N3CC(c4c3cc(nc4)Cc5ccccc5)(C)C)C,1
C[C@@H]1CN([C@H](C[NH2+]1)COC)CC(=O)N2CC(c3c2cc(nc3)Cl)(C)C,1
C[C@@H]1CN([C@H](C[NH2+]1)COC)CC(=O)N2CC(c3c2cc(nc3)Cc4ccccc4)(C)C,1
C[C@@H]1CN(CC[NH2+]1)CC(=O)N2CCc3c2cc(nc3)Cl,1
C[C@@H]1CN(CC[NH2+]1)CC(=O)N2CC(c3c2cc(cc3)Cl)(C)C,1
C[C@@H]1CN(CC[NH2+]1)CC(=O)N2CCCC2,1
C[C@@H]1CN(CC[NH2+]1)CC(=O)N2CCc3c2cccc3,1
C[C@@H](C(=O)Nc1cccc(n1)N)[NH3+],1
C1CCN(CC1)C(=O)CN2CC[NH2+]CC2,1
c1c(cn(n1)C2CC[NH2+]CC2)Br,1
C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N)[NH3+],1
CC[C@@H](C(=O)N1C[C@H](C[C@H]1Cc2c3ccc(cc3[nH]c2c4c(c5ccc(cc5[nH]4)F)C[C@@H]6C[C@@H](CN6C(=O)[C@H](CC)NC(=O)[C@H](C)NC)O)F)O)NC(=O)[C@H](C)NC,1
CCO[C@@H]1C[C@@H]2CN([C@@H](CN2C1)C(=O)N[C@@H]3CCOc4c3cccc4)C(=O)[C@H](C5CCC(CC5)(F)F)NC(=O)[C@H](C)NC,1
CC[C@@H](C(=O)N[C@H]1[C@H](CC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H](c3ccccc3)c4cn(nn4)CCCCc5ccc(cc5)CCCCn6cc(nn6)[C@H](c7ccccc7)NC(=O)[C@@H]8CC[C@H]9N8C(=O)[C@H]([C@H](CC9)CO)NC(=O)[C@H](CC)NC)CO)NC,1
C[C@H]1CCN([C@@H]1C(=O)Nc2ccccc2c3ncccn3)C(=O)[C@H](C4CCCCC4)NC(=O)[C@H](C)NC,1
C[C@H]([C@@H](C(=O)N1CCC[C@H]1Cn2c(nnn2)Sc3ccccc3)NC(=O)[C@H](C)NC)OCC#CC#CCO[C@H](C)[C@@H](C(=O)N4CCC[C@H]4Cn5c(nnn5)Sc6ccccc6)NC(=O)[C@H](C)NC,1
CC[C@@H](C(=O)N[C@H]1C=CCC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c3ccccc3)c4ccccc4)N=C,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CC[C@H]3CN(CCc4ccccc4)CC[C@@H]23,1
CCN1CCN(C(C1)C(=O)NC(c2ccccc2)c3ccccc3)C(=O)C(C(C)C)NC(=O)C(C)N,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc2nccc3ccccc23,1
CC[C@H](NC(=O)[C@H](C)NC)C(=O)N1CCC[C@H]1C(=O)Nc2c(C)ccc3ncccc23,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc2ccc3nc(C)ccc3c2,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc2ccc3ccccc3n2,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)NC(c3ccccc3)c4ccccc4,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc2ccc3ncccc3c2,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc2cccc3ncccc23,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NNc2ccccc2,1
CN[C@@H](C)C(=O)N[C@@H](CCC(=O)N)C(=O)N1CCC[C@H]1C(=O)NC(c2ccccc2)c3ccccc3,1
CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@@H](c3ccccc3)c4cn(CCCCCCCCCCNC(=O)CCCCCNC(=O)CCCC[C@@H]5SC[C@@H]6NC(=O)N[C@H]56)nn4)C(=O)CC(C)C,1
CN[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H]3CN(CC[C@H]4CC[C@H](N4C3=O)C(=O)NC(c5ccccc5)c6ccccc6)C(=O)CC(C)C,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NCc2ccccn2,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc2ccc3[nH]ccc3c2,1
CN[C@@H](C)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)Nc2cc(C)nc3ccccc23,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1C[C@H]2C[C@@H]3C[C@@H]3N2C[C@H]1C(=O)N[C@@H]1CCOc2ccccc12,1
C[C@H](N)C(=O)Nc1nc(COC2Cc3ccccc3C2)c(Cc2ccccc2)s1,1
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc2c(nccc2s1)-c1ccccc1,1
C[C@H](N)C(=O)Nc1nc(COc2ccccc2)c(Cc2ccccc2)s1,1
CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)N1CCC[C@H]1C(=O)NCc1ccco1,1
C[C@H](N)c1ccc(o1)C(=O)N1C[C@H](C[C@H]1CN1CC[C@@H](C1)c1ccccc1)c1ccccc1,1
CC[C@H](N1CCCC1)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1,1
C[C@H](N)C(=O)Nc1nc2c(ccc3ccccc23)s1,1
C[C@H](N)C(=O)Nc1nc(C)c(s1)-c1ccccc1,1
CC[C@H](NC)C(=O)N[C@@H](Cc1cccc(c1)C#N)C(=O)N1C[C@H](C[C@H]1CN1CC[C@@H](C1)c1ccccc1)c1ccccc1,1
CNC(=O)[C@@H]1C[C@@H](CN1C(=O)[C@@H]1C[C@@H](CN1C(=O)[C@H](Cc1ccco1)NC(=O)[C@H](C)N)c1ccccc1)c1ccccc1,1
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1CNC(=O)C(c1ccccc1)c1ccccc1)C(C)(C)C,1
C[C@H](N)C(=O)N[C@@H](Cc1cccc(c1)C(N)=O)C(=O)N1C[C@H]([C@@H]1c1ccccc1)C(=O)N[C@H]1CCc2ccccc12,1
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CC[C@H](NC(=O)C(c3ccccc3)c3ccccc3)[C@@H]12)C(C)(C)C,1
CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)N1CCC[C@H]1CCCc1ccccc1,1
N[C@@H](Cc1ccccc1)C(=O)NCc1cnc(Oc2ccc3c(c2)CC[C@@H](c2ccccc2)O3)s1,0
COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3cscn3)ccc12,0
O=C1NC(=O)/C(=C/c2cnn3c(NC4CC4)nc(NC(c4ccccn4)C(F)(F)F)nc23)N1,0
COc1ccc2cc(O)c(C(=O)Nc3nnc(Cc4ccc(Cl)cc4)s3)cc2c1,0
O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Cl)cccc2[nH]1,0
O=C1CCc2cc(/C=C/C(=O)N3CCCC[C@@H]3c3nc4ccccc4o3)cnc2N1,0
Nc1ncc(-c2nc(N3CCOCC3)c3cccc(Nc4ccccn4)c3n2)cn1,0
CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(/CCC=C(C)C)C(=O)O,0
O=C(Nc1cc(-c2cccc(NS(=O)(=O)c3ccccc3)c2)n[nH]1)c1cccc(C(F)(F)F)c1,0
OC[C@H]1C[C@@H](O)CCN1CCc1ccc(Nc2nc(-c3cc(C(F)(F)F)ccc3F)cs2)cc1,0
CCC(C)(C)c1cccc(C(=O)Nc2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)c1,0
COC(=O)CCNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCCC(=O)OC)cc2)C2CCCN2C(=O)C2CCCN2)cc1.Cl,0
COc1cc(OC)c2c(OC)c3c(cc2c1-c1c(OC)cc(OC)c2c(OC)c4c(cc12)OC(C)C(C)C4=O)OC(C)C(C)C3=O,0
O=C(O)CN1C(=O)/C(=C\c2cccc(Oc3ccc(Cl)c(Cl)c3)c2)SC1=S,0
O=C1NS(=O)(=O)N(Cc2ccccc2[N+](=O)[O-])c2c1sc1ccccc21,0
CC(C)[C@H]1[C@@H](OC(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN2C[C@H]3CCS[C@H]3C[C@H]2C(=O)NC(C)(C)C)CCS1(=O)=O,0
Cc1cccnc1CN1CCC2(CC1)CCN(c1ccc(-c3ccncc3)cc1)C2=O,0
CC(=O)Nc1cccc(-c2ccc(Cc3ocnc3C(=O)NC(C)c3ccccc3)cc2)c1,0
Cc1cc(C)c2oc(Nc3ccc(-c4nsc5ncnc(N)c45)cc3)nc2c1,0
CCN(CC)Cc1cnc2c(Cn3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)cccc2c1,0
NC(=O)c1cc2c(Oc3ccc(/C=C/C(=O)NCCN(CCO)CCO)cc3)cncc2s1,0
Cc1nc(NC(=O)[C@@H](C)c2ccc(Cl)cc2)[nH]c1-c1ccc(Cl)c(S(=O)(=O)NCCO)c1,0
CCCN(CCC)c1cc(N(COC)c2ccc(OC)cc2Cl)nc2ccnn12,0
Cc1nnn(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)c1NC(=O)OC(C)C1CCC1,0
O=C(NCCCCc1ccccc1)Nc1ccc2ncc(-c3cnn(CC(F)F)c3)nc2n1,0
Cc1nc2cc(-n3cnc4cc(-c5ccc(Cl)cc5)sc4c3=O)ccc2n1-c1ccccc1,0
Cn1c2ccccc2c2cc(COc3nccnc3-c3cncnc3)cnc21,0
Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc(N(CC3CCC3)C3CCOCC3)c2C)c(=O)[nH]1,0
COc1ccc(/C=C2/SC(c3cccc4ccccc34)=NC2=O)cc1,0
CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(Cl)cc3)c2)nc1,0
NCC1(O)CCCC1,0
O=C(O)c1ccnc2cc(C(OCCN3CCC(F)(F)CC3)c3ccccc3Cl)[nH]c12,0
CC(C)(C)[C@H]1C=C(C(=O)NCc2nc3ccccc3[nH]2)O[C@@H](OCc2ccc(CO)cc2)C1,0
CC(c1ccccc1)N1C[C@H](CN2CCC(c3ccccc3)CC2)[C@@H](c2ccccc2)C1,0
CC(C)n1cc(C(=O)c2ccnc(NC(=O)Cn3ccnc3)c2)c2cnccc21,0
COc1cccc(Cl)c1-c1c(C)sc2c(NC[C@@H](N)Cc3ccccc3)nc(-c3ccncc3)nc12,0
Cc1cccc(C(=O)Nc2ccnc(-c3cccnc3)n2)c1,0
CC[C@@H](NC(=O)N1CC(=O)NCC(Cc2cc(Cl)ccc2OC)C1=O)C(=O)NCC(=O)O,0
O=C1CC(=O)c2c1cccc2[N+](=O)[O-],0
Cc1nc(O)c2c(n1)CCc1ccc(Br)cc1-2,0
CS(=O)(=O)N1CC2(CCN(C(=O)Nc3ccc(-c4ccco4)cc3)CC2)c2ccccc21,0
O=C(NC1CCCCCCC1)c1ccc(CNc2c(N3CCOCC3)c(=O)c2=O)cc1,0
COc1cc(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(C(=O)NCCCN(C)C)c2)cc(OC)c1,0
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,0
O=C(Nc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(CN2CCC(C(=O)O)CC2)cc1,0
Cc1cc(C(=O)O)c2nc(-c3c(F)c(F)c(-c4ccc(F)c(F)c4)c(F)c3F)[nH]c2c1,0
CC(C)CN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1,0
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CC=C4)cc12,0
N#Cc1ccc(S(=O)(=O)NCCN2CC3CN(Cc4nc5ccccc5o4)CC(C2)O3)cc1,0
O=C(c1ccc(F)c(F)c1)N1CCN2C(=O)c3ccccc3C12c1ccccc1,0
CCc1nn(CC)c(C2CCN(C(=O)CN3CN(c4ccccc4)C4(CCN(C(=O)c5ccc(C6CCCCC6)cc5)CC4)C3=O)CC2)c1CC,0
Cc1ccc(S(=O)(=O)N2CCC(C(=O)NC3CCCCCCC3)CC2)c(C)c1,0
CCC(CC)Nc1cc(C)nc(Oc2c(C)cc(Cl)cc2C)c1C,0
C[C@@H](NC(=O)NCCC[C@@H](NS(=O)(=O)c1ccc(Cl)s1)C(=O)NO)c1ccccc1,0
Cc1csc2c(OC[C@@H]3CCCN3)nc(-c3ccncc3)nc12,0
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC12CC3CC(CC(O)(C3)C1)C2,0
O=C(CCCc1c[nH]nn1)NC1CCN(C(=O)/C=C/c2cc(Cl)cc(Cl)c2)CC1,0
COc1cccc(C(=O)Nc2ccc(C(=O)N3CCCc4ccccc43)cc2)c1,0
CC(C)c1cnn2c(Nc3ccc(S(=O)(=O)N(C)C)cc3)cc(O[C@H]3CC[C@H](N)CC3)nc12,0
CC(O)c1cc(=O)c(O)cn1-c1cccc(-c2ccccc2)c1,0
Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,0
O=C(/C=C\Nc1ccccc1Br)c1ccc2c(c1)OCO2,0
