SMILES,Actual
COCCOCCN1c2ccc(I)cc2C(=O)N([C@H](C)c2ccc(Cl)cc2O)[C@@H](c2ccc(Cl)cc2)C1=O,5.61
OCCCOC1(N(Cc2ccc(cc2)[N+](=O)[O-])C(=O)c3ccccc13)c4ccc(Br)cc4,5.853871964
COCCOc1ccccc1N1CCN(CC1)C(=O)[C@@]1(CCCN([C@H]1CC=C)C(=O)c1cnccc1C(F)(F)F)Oc1ccc(cc1)C(F)(F)F,7.7
OC(=O)C[C@@H]1C[C@H]([C@H](N(CC2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1,5.619788758
COc1c(Nc2ccnc3[C@@H](O)CCc23)ccc(NCCc2c[nH]c3c(cccc23)C(C)=C)c1F,7.07
O[C@@H]1CCc2c1nccc2Nc1ccc2N(CCc3c[nH]c4ccccc34)CC3(CCCC3)Oc2c1,5.52
CC(C)(C)C[C@H]1N[C@H]([C@H](c2ccc(F)c(Cl)c2)[C@@]11C(=O)Nc2cc(Cl)c(F)cc12)C(=O)NC[C@H](O)[C@H](O)CO,6.3
CC(C)(C)OC(=O)Cc1ccc(Cl)c(F)c1-n1c(nc(C(O)=O)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,8.82
C[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCCCC(O)=O)c2ccc(I)cc2C1=O)c1ccc(OC(F)(F)F)cc1,5.98
CN1c2ncnn2[C@H](C2=C1c1cc(C)ccc1O[C@@H]2c1ccc(Br)cc1)c1ccc(Br)cc1,6.36
CC(C)(C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OC(C)(C)C,3.469800302
COc1ccc(C2=N[C@H]([C@H](N2C(=O)N2CCNC(=O)C2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1,7.728158394
CC(C)C1=C(SC2=N[C@H]([C@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCN(C)CC5,5.920818754
O[C@H]1C[C@@H](OC2(N(Cc3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc24)c5ccc(Cl)cc5)C=C1,5.721246399
CC#Cc1ccc2N(CCCCC(O)=O)C(=O)[C@@H](N([C@H](C)c3ccc(Cl)cc3)C(=O)c2c1)c1ccc(Cl)cc1,5.95
CN(C)CCCN1c2ccc(I)cc2C(=O)N(Cc2ccc(Cl)cc2N)[C@@H](c2ccc(Cl)cc2)C1=O,4.91
Cc1cc(Cl)ccc1CN1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCN2CCOCC2)c2ccc(I)cc2C1=O,4.72
CN1[C@@H]([C@@H](O[C@@H](Cc2ccccc2)C1=O)c1ccc(Br)cc1)c1ccc(Br)cc1,6
CC[C@@H]([C@H](C)O)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1,8.958607315
O[C@@H]1CCc2c1nccc2Nc1ccc(NCCc2c[nH]c3ccccc23)cc1,8
OCCNCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,5.6
COc1ccc2c(CCNc3ccc(Nc4ccnc(CO)c4)cc3OC)c[nH]c2c1,6.6
OC1(N(Cc2ccc(Br)cc2)C(=O)c3ccccc13)c4ccc(Cl)cc4,5.346787486
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1ncccc21)C(O)=O,7.283996656
CCc1ccc2NC(=O)[C@@H](N([C@H](C(O)=O)c3ccc(Cl)cc3)C(=O)c2c1)c1ccc(Cl)cc1,5.82
CC(C)(C)OC(=O)Cc1ccc(Cl)cc1-n1c(nc(-c2nnc(N)o2)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,8.3
COc1ccc2[nH]cc(CCNc3ccc(Nc4ccnc5ccccc45)cc3)c2c1,6.8
CO[C@H]1C[C@H](N(C1)C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1)C(=O)N1CCOCC1,6.87
C[C@@H](N)c1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,5.4
CC(C)(C)C[C@H]1N(O)[C@H]([C@H](c2ccc(F)c(Cl)c2)[C@@]11C(=O)Nc2cc(Cl)c(F)cc12)C(=O)NCC[C@H](O)CO,5.69
Cc1ccc(cc1C)-c1nc(C(O)=O)c(-c2cccc(Cl)c2)n1-c1cc(Cl)ccc1C,7.01
NC(=O)c1nc(CC2CCCCC2)n(c1-c1ccc(F)c(Cl)c1)-c1cccc(Cl)c1F,7.82
CC(C)C1=C(SC2=N[C@](C)([C@H](N12)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(=O)N1CCNC(=O)C1,7.06
C[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCCCC(O)=O)c2ccc(I)cc2C1=O)c1ccc(Cl)cc1N,6.6
CCc1ccc(cc1)[C@@H]1N([C@H](C(O)=O)c2ccccc2)C(=O)c2cc(I)ccc2NC1=O,5.12
CNC(=O)CN1c2ccc(I)cc2C(=O)N([C@@H](C(O)=O)c2ccc(Cl)cc2)[C@@H](c2ccc(Cl)cc2)C1=O,5.48
CCOc1cc(ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@](C)(N1C(=O)N1CCNC(=O)C1)c1ccc(Cl)cc1)C(C)(C)C,7.283996656
CC(C)(C)OC(=O)NCC(C)(C)NC(=O)Cc1ccc(Cl)c(F)c1-n1c(nc(-c2nnc(N)o2)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,8.7
CC(C)(C)OC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc3ccccc3)C(=O)N4CCCCC4,3.334419009
CCCC1=C(SC2=N[C@H]([C@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCNC(=O)C5,5.508638306
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1cccc(C)n1,8.698970004
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1ccncc1,8.045757491
OC(=O)[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(cc2C1=O)C#N)c1ccc(Cl)cc1,4.83
OC(=O)[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2cc(Cl)ccc2C1=O)c1ccc(Cl)cc1,5.2
CN1CCN(CCNC(=O)c2[nH]c3cc(Cl)ccc3c2-c2c(ncn2Cc2ccc(Cl)cc2)-c2ccccc2)CC1,6.52
C[C@@H](N1C(=O)c2ccccc2C1(OCCCCO)c3ccc(Cl)cc3)c4ccc(Cl)cc4,5.602059991
OC(=O)CCCCN1c2ccc(I)cc2C(=O)N(Cc2ccc(Cl)cc2)[C@@H](c2ccc(Cl)cc2)C1=O,5.09
C[C@H](N1C(=O)c2ccccc2C1(OCC3(CO)CC3)c4ccc(Cl)cc4)c5ccc(Cl)cc5,5.050609993
OCc1ccc(COC2(N(Cc3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc24)c5ccc(Cl)cc5)cc1,6.008773924
OC(=O)[C@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)N(Cc2ccncc2)c2ccc(I)cc2C1=O)c1ccc(Cl)cc1,5.36
OC1(N(CCc2ccccc2)C(=O)c3ccccc13)c4ccc(Cl)cc4,5.142667504
CCOc1cc(OC)ccc1C1=N[C@H]([C@H](N1C(=O)N1CCN(CCO)CC1)c1ccc(Br)cc1)c1ccc(Br)cc1,6.85
OC(=O)C[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(I)cc2C1=O)c1ccc(Cl)cc1,6.27
CN1c2ccc(I)cc2C(=O)N([C@@H](C(O)=O)c2ccc(Cl)cc2)[C@@H](c2ccc(Cl)cc2)C1=O,5.66
Nc1cc(ccc1Cl)C1(CC1)N1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCN2CCOCC2)c2ccc(I)cc2C1=O,4.6
Nc1cc(Cl)ccc1CN1[C@@H](c2ccc(Cl)cc2)C(=O)N(CCCCC(O)=O)c2ccc(I)cc2C1=O,6.09
C[C@@H]1CN(CCc2c[nH]c3ccccc23)c2ccc(Nc3ccnc4[C@H](O)CCc34)cc2O1,5.52
CC[C@@H]1CC[C@H](N1C(=O)C1=C(C(C)C)N2[C@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1)C(=O)N(C)C,7.85
CC(C)CC[C@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(I)cc2C1=O)C(O)=O,4.92
Cc1cccc2c(Nc3ccc(NCCc4c[nH]c5ccccc45)cc3)ccnc12,7.7
CCOc1cc(Nc2ccncc2)ccc1NCCc1c[nH]c2ccccc12,7.2
CC(C)(C)C[C@@H]1N[C@H]([C@H](c2ccc(F)c(Cl)c2)[C@@]1(C#N)c1ccc(Cl)cc1F)C(=O)NCC[C@H](O)CO,6.72
OC(=O)c1nc(-c2ccccc2F)n(c1-c1cccc(Cl)c1)-c1cccc(Cl)c1,5.55
Clc1ccc(cc1)[C@@H]1[C@H](c2ccc(Cl)cc2)n2c(ccc(C(=O)N3CCOCC3)c2=O)N1S(=O)(=O)c1cccc(c1)C#N,5.8
OC[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1,5.52
CC1(C)CN(C1)C(=O)Cc1ccc(Cl)c(F)c1-n1c(nc(-c2nnc(N)o2)c1-c1ccc(F)c(Cl)c1)C1CCCCC1,8.22
CNC(=O)c1nc(-c2ccccc2)n(c1-c1cccc(Cl)c1)-c1cccc(Cl)c1,5.63
Cc1cc(Nc2ccnc3[C@H](O)CCc23)ccc1NCCc1c[nH]c2c(C)cccc12,8.52
CC[C@@H]1CC[C@H](N1C(=O)C1=C(C(C)C)N2[C@@H](c3ccc(Cl)cc3)[C@@](C)(N=C2S1)c1ccc(Cl)cc1F)C(=O)N1CCN([C@H](C)C1)C(C)=O,8
CN(C)CCN(Cc1ccccc1)C(=O)[C@@H](Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccncc2)cc1,7.2
CN(C)CCNC(=O)c1cc(Cl)cc(c1)-n1c(nc(-c2nnn[nH]2)c1-c1cccc(Cl)c1F)C1CCCCC1,7.32
Cc1nnc(o1)-c1nc(C2CCCCC2)n(c1-c1ccc(F)c(Cl)c1)-c1cccc(Cl)c1F,8.1
CC(C)C1=C(SC2=N[C@](C)([C@H](N12)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(=O)N1[C@H](C)CC[C@H]1C(=O)N1CCN(C)C(C)(C)C1,7.72
CC[C@@H](O)CCNC(=O)[C@@H]1N[C@H](C2CCCC2)[C@@]2([C@H]1c1ccc(F)c(Cl)c1)C(=O)Nc1cc(Cl)c(F)cc21,6.47
COc1cccc2O[C@@H](C3=C(N(C)c4ncnn4[C@H]3c3ccc(Br)cc3)c12)c1ccc(Br)cc1,6.52
Cc1cccc(n1)-c1nc(C(O)=O)c(-c2cccc(Cl)c2)n1-c1cccc(Cl)c1F,7.07
CCOc1cc(ccc1C1=N[C@H]([C@H](N1C(=O)N1CCN(CCS(C)(=O)=O)CC1)c1ccc(F)cc1)c1ccc(F)cc1)C(C)(C)C,7.22
Fc1ccc(cc1C#N)S(=O)(=O)N1[C@H]([C@@H](c2ccc(Cl)cc2)n2c1cccc2=O)c1ccc(Cl)cc1,6.66
C(Cc1c[nH]c2ccccc12)Nc1ccc(Nc2ccnc3CCCc23)cc1,8
COc1cc(Nc2ccncc2)ccc1NCCc1c[nH]c2cc(C)ccc12,6.3
CCOc1cc(Cl)c(cc1C1=N[C@H]([C@H](N1C(=O)N1CCN(CC(=O)N2CCOCC2)CC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1)S(N)(=O)=O,8.05
CN1CCN(CC1)C(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@@]2([C@H]1c1ccc(F)c(Cl)c1)C(=O)Nc1cc(Cl)c(F)cc21,5.54
FC(F)(F)c1ccc(O[C@]2(CCCN(C2)C(=O)c2cnccc2C(F)(F)F)C(=O)N2CCN(CC2)c2ccccn2)cc1,5.64
CCOc1cc(Nc2ccnc3[C@H](O)CCCc23)ccc1NCCc1c[nH]c2cc(OC)ccc12,7
Brc1ccc(cc1)[C@H]1Oc2ccccc2C2=C1[C@@H](c1ccc(Br)cc1)n1ncnc1N2,5.41
CN1c2ncnn2[C@H](C2=C1c1ccc(F)cc1O[C@@H]2c1ccc(Br)cc1)c1ccc(Br)cc1,6
CC(C)C1=C(SC2=N[C@H]([C@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCNC(=O)CC5,5.958607315
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1nc(Cl)ccc21)C(N)=O,7.958607315
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1ccncc21)C(O)=O,7.283996656
CC(C)(C)c1ccc2NC(=O)[C@@H](N([C@H](C(O)=O)c3ccc(Cl)cc3)C(=O)c2c1)c1ccc(Cl)cc1,5.64
CN1c2ncnn2[C@H](C2=C1c1ccc(Cl)cc1O[C@@H]2c1ccc(Br)cc1)c1ccc(Br)cc1,4.82
O[C@@H]1CCCc2c(Nc3ccc(NCCc4c[nH]c5ccccc45)cc3)ccnc12,7.1
CC(C)c1ccc2NC(=O)[C@@H](N([C@H](C(O)=O)c3ccc(Cl)cc3)C(=O)c2c1)c1ccc(Cl)cc1,5.99
OC(=O)[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(Br)cc2C1=O)c1ccc(Cl)cc1,6.01
OC(=O)[C@@H](N1[C@@H](c2ccc(cc2)C(F)(F)F)C(=O)Nc2ccc(I)cc2C1=O)c1ccccc1,5.66
CN1c2ncnn2[C@H](C2=C1c1cc(ccc1O[C@@H]2c1ccc(Br)cc1)C#N)c1ccc(Br)cc1,5.51
Cc1cccc2c(CCN3CC4(CCCCC4)Oc4cc(Nc5ccnc6[C@H](O)CCc56)ccc34)c[nH]c12,7.52
Cc1ccc(cc1C)-c1nc(C(N)=O)c(-c2cccc(Cl)c2)n1-c1cc(Cl)ccc1C,6.02
O[C@@H]1CC[C@@H](C1)OC2(N(Cc3ccc(cc3)C#N)C(=O)c4ccccc24)c5ccc(Cl)cc5,5.638272164
OC1(N(Cc2ccc(cc2)C#N)C(=O)c3ccccc13)c4ccc(Cl)cc4,5.22184875
O[C@H]1CC[C@H](OC2(N(Cc3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc24)c5ccc(Cl)cc5)C=C1,6.508638306
CC(=O)c1ccc(CN2C(=O)c3ccccc3C2(O)c4ccc(Cl)cc4)cc1,4.055517328
COc1cc(ccc1NC(=O)C1NC(CC(C)(C)C)C2(C1c1cccc(Cl)c1F)C(=O)Nc1cc(Cl)cnc21)C(O)=O,7.337242168
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1ncccc1C,8.301029996
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1ccc(C)cn1,8.301029996
C[C@]1(CC(O)=O)C[C@@H]([C@H](N(C(C2CC2)c2ccccn2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1,8.698970004
Nc1nnc(o1)-c1nc(C2CCCCC2)n(c1-c1ccc(F)c(Cl)c1)-c1cc(Cl)ccc1CC(=O)NCc1ccncc1,6.59
OC(=O)[C@@H](N1[C@@H](c2ccc(Cl)cc2)C(=O)Nc2ccc(I)cc2C1=O)c1ccccc1Cl,4.7
OC(=O)[C@@H](N1[C@@H](c2ccc(OC(F)(F)F)cc2)C(=O)Nc2ccc(I)cc2C1=O)c1ccccc1,5.88
NCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,6.52
C(CCc1ccccc1)CNCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1,6.52
COc1cc(Nc2ccnc(CO)c2)ccc1NCCc1c[nH]c2ccccc12,6.6
CCOc1cc(ccc1C1=N[C@@](C)(c2ccc(Cl)cc2)[C@](C)(N1C(=O)N1CCN(CC(=O)N2CCOCC2)CC1)c1ccc(Cl)cc1)C(C)(C)C,7.72
Nc1nnc(o1)-c1nc(C2CCCCC2)n(c1-c1ccc(F)c(Cl)c1)-c1c(CC(=O)Nc2cccc(F)c2)ccc(Cl)c1F,8.05
Clc1ccc(Cn2cnc(c3ccccc3)c2c4c[nH]c5cc(Cl)ccc45)cc1,4.657577319
COc1ccc(Cn2c(C)nc(Cc3ccc(N)cc3)c2Cc4ccc(Cl)cc4)cc1,4.15490196
CC(C)CCn1cnc(c2ccccc2)c1c3c[nH]c4cc(Cl)ccc34,4.744727495
OCC1(COC2(N(Cc3cccc[n+]3[O-])C(=O)c4ccccc24)c5ccc(Cl)cc5)CC1,4.48148606
NCCc1c2Nc3ccccc3c4ccnc(c5OCSc15)c24,4.232102384
OCC1(COC2(N(Cc3ccccn3)C(=O)c4ccccc24)c5ccc(Cl)cc5)CC1,4.958607315
OC[C@H]1CCCC[C@H]1COC2(N(Cc3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc24)c5ccc(Cl)cc5,6.244125144
CC(C)C1=C(SC2=N[C@H]([C@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5C[C@@H](C)N[C@@H](C)C5,6.853871964
COCCOCCN1C(=O)[C@@H](N(Cc2ccc(Cl)cc2O)C(=O)c3cc(I)ccc13)c4ccc(Cl)cc4,5.612610174
Clc1ccc(cc1)[C@@H]2N=C3SC(=C(C4CC4)N3[C@@H]2c5ccc(Cl)cc5)C(=O)N6CCNC(=O)C6,5.022276395
CC(C)C1=C(SC2=N[C@H]([C@H](N12)c3ccc(Cl)cc3)c4ccc(Cl)cc4)C(=O)N5CCC(CC5)C(=O)N(C)C,5.356547324
OCC#CCOC1(N(Cc2ccc(cc2)[N+](=O)[O-])C(=O)c3ccccc13)c4ccc(Cl)cc4,6.180456064
CCCN1C(=O)c2ccccc2C1(O)c3ccc(Cl)cc3,4.161150909
OCC1(COC2(N(Cc3cccc4ccccc34)C(=O)c5ccccc25)c6ccc(Cl)cc6)CC1,4.30980392
COC(=O)c1ccc(CN2C(=O)c3ccccc3C2(O)c4ccc(Cl)cc4)cc1,4.958607315
OCCCCOC1(N(Cc2ccc(cc2)C#N)C(=O)c3ccccc13)c4ccc(Cl)cc4,5.455931956
OC[C@@H]1CC[C@@H](COC2(N(Cc3ccc(cc3)[N+](=O)[O-])C(=O)c4ccccc24)c5ccc(Cl)cc5)CC1,6.236572006
CC(C)(CO)COC1(N(Cc2ccc(cc2)[N+](=O)[O-])C(=O)c3ccccc13)c4ccc(Cl)cc4,6.397940009
COc1c(C)c(CCN(C)C)c2SSSSSc2c1OC,3.917933066
COc1cc(CCN(C)C)c2SSSSSc2c1O,4.232102384
OC1(N(Cc2cccc3ccccc23)C(=O)c4ccccc14)c5ccc(Cl)cc5,4.327902142
OC(=O)CCCCN1C(=O)[C@@H](N(C(C2CC2)c3ccc(Cl)cc3)C(=O)c4cc(I)ccc14)c5ccc(Cl)cc5,5.66756154
COCCOCCN1C(=O)[C@@H](N(Cc2ccc(Cl)nc2N)C(=O)c3cc(I)ccc13)c4ccc(Cl)cc4,4.935542011
COCCOCCNC(=O)[C@@H]1N[C@H](CC(C)(C)C)[C@@]2([C@H]1c3cccc(Cl)c3F)C(=O)Nc4cc(Cl)ccc24,7.48945499
CC(C)(C)C[C@H]1N[C@H]([C@H](c2cccc(Cl)c2F)[C@@]13C(=O)Nc4cc(Cl)ccc34)C(=O)NCC[C@H](O)CO,7.785156152
CN(C)CCN1C(=O)C(N(C(C(=O)O)c2ccc(Cl)cc2)C(=O)c3cc(I)ccc13)c4ccc(Cl)cc4,4.443697499
CSC1=C(CCN)c2nc3ccccc3c4ccnc(C1=O)c24,3.994390555
OC\C=C/COC1(N(Cc2ccc(cc2)[N+](=O)[O-])C(=O)c3ccccc13)c4ccc(Cl)cc4,6.397940009
CN1CCC(CCNC(=O)[C@@H]2N[C@H](CC(C)(C)C)[C@@]3([C@H]2c4cccc(Cl)c4F)C(=O)Nc5cc(Cl)ccc35)CC1,7.48945499
CCOc1cc(ccc1C1=N[C@](C)([C@H](N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(C)(C)C,6.634512015
CCOc1cc(ccc1C1=N[C@@](CC)(c2ccc(Cl)cc2)[C@](CC)(N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1)c1ccc(Cl)cc1)C(C)(C)C,5.664943481
COCCOc1ccccc1N1CCN(CC1)C(=O)[C@@]1(CCCN(C1)C(=O)c1cnccc1C(F)(F)F)Oc1ccc(cc1)C(F)(F)F,6.772113295
C[C@]1(CC(O)=O)C[C@@H]([C@H](N(C1=O)c1ccccc1)c1ccc(Cl)cc1)c1cccc(Cl)c1,8.397940009
C[C@]1(CC(O)=O)C[C@@H]([C@H](N(C1=O)c1ccccn1)c1ccc(Cl)cc1)c1cccc(Cl)c1,7.886056648
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1nccs1,8.22184875
CCC(N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)c1cnco1,8.096910013
CCC(C1CCCO1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1,9
OC(=O)CN1CC[C@H]2[C@@H]1[C@H](c1cccc(Cl)c1)[C@@]1(N2CC2CC2)C(=O)Nc2cc(Cl)ccc12,7.096910013
CCOc1cccc(CN2[C@@H](C)[C@@H](N)[C@H](c3cccc(Cl)c3F)[C@]22C(=O)Nc3cc(Cl)ccc23)c1,6.086716098
CC(C)(C)CN1C[C@@H](N)[C@H](c2cccc(Cl)c2)[C@]11C(=O)Nc2cc(Cl)ccc12,7.468521083
OC(=O)c1ccc(cc1)[C@H]1C[C@H]2[C@@H](N1)[C@H](c1cccc(Cl)c1F)[C@@]1(N2CC2CC2)C(=O)Nc2cc(Cl)ccc12,8.397940009
CC[C@@H](C)Oc1cc2[C@@H](N(C(=O)Cc2cc1OC)c1ccc(cc1)N(C)Cc1ccncc1)c1ccc(Cl)cc1,8.096910013
COc1cc2CC(=O)N([C@@H](c3ccc(Cl)cc3)c2cc1OC(C)C)c1ccc(cc1)N(C)C[C@H]1CC[C@@H](CC1)N1CCN(C)C(=O)C1,8.769551079
CC[C@@H](CO)N1[C@@H]([C@@H](O[C@@H](CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1,6.214670165
CNCC[C@@H]1O[C@H]([C@H](N(CC2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1,5.004364805
Clc1ccc(cc1)[C@@H]1[C@@H](O[C@@H](CC=C)C(=O)N1CC1CC1)c1cccc(Cl)c1,6.522878745
Clc1ccc(cc1)[C@@H]1[C@@H](OCC(=O)N1CC1CC1)c1cccc(Cl)c1,5.744727495
CN1[C@@H]([C@@H](OCC1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1,5.744727495
CCC[C@@H](N1[C@@H]([C@@H](O[C@@H](Cc2ccc(F)cc2)C1=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1)C(O)=O,5.537602002
COc1cccc(C[C@@H]2O[C@H]([C@H](N(C)C2=O)c2ccc(Br)cc2)c2ccc(Br)cc2)c1,5.677780705
CN1[C@@H]([C@@H](O[C@@H](Cc2ccccc2)C1=O)c1ccc(Cl)cc1)c1ccc(Cl)cc1,5.744727495
CN1[C@@H]([C@@H](OCC1=O)c1ccc(Br)cc1)c1ccc(Br)cc1,5.26760624
CC(C)N[C@@H]1CC[C@@H]([C@@H](C1)c1ccc(Cl)cc1)c1ccc(Cl)cc1,4.850780887
Cc1c(Cl)ccc2c(C=C3NC(=O)N(C(C(=O)NC(CO)CO)c4ccc(F)c(F)c4)C3=O)c[nH]c12,7.761953897
Cc1c(Cl)ccc2c(C=C3NC(=O)N(Cc4ccc(F)c(F)c4)C3=O)c[nH]c12,7.48148606
CC[C@H](N1[C@@H]([C@H](C[C@H](CC(O)=O)C1=O)c2cccc(Cl)c2)c3ccc(Cl)cc3)C(=O)OC(C)(C)C,8.366531544
